,Timestamp (seconds),Speed (km/h),Latitude coordinate (degrees),Longitude coordinate (degrees),Acceleration in X (Gs),Acceleration in Y (Gs),Acceleration in Z (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Maximum allowed speed of current road (km/h),GPS speed (km/h) [same as in RAW GPS]],class,Driver
14,30.74,85.0,40.520443,-3.411345,-0.037,0.004,-0.009,-0.009,-1.607,0.0139999999999999,-0.1,100.0,85.0,normal,D2
15,31.73,87.1,40.520611,-3.41151,0.021,-0.027,-0.031,-0.027,-1.601,0.024,-0.098,100.0,85.0,normal,D2
16,32.75,86.9,40.520786,-3.4116730000000004,-0.027,0.0069999999999999,-0.012,-0.022,-1.581,0.017,-0.099,100.0,88.6,normal,D2
17,33.73,86.9,40.520966,-3.41184,0.008,-0.026,-0.006,0.002,-1.585,0.015,-0.099,100.0,88.6,normal,D2
18,34.74,88.6,40.521141,-3.412009,-0.078,0.013,-0.022,-0.033,-1.591,0.0279999999999999,-0.092,100.0,88.6,normal,D2
19,35.74,88.1,40.521317,-3.41217,0.063,0.027,-0.0139999999999999,-0.0069999999999999,-1.57,0.02,-0.093,100.0,88.0,normal,D2
20,36.73,88.0,40.521496,-3.412338,-0.01,0.031,-0.002,-0.0,-1.567,0.027,-0.087,100.0,88.0,normal,D2
21,37.73,87.6,40.521671000000005,-3.4125120000000004,-0.032,0.012,0.031,0.018,-1.588,0.01,-0.095,100.0,89.1,normal,D2
22,38.75,89.1,40.521858,-3.412675,0.002,-0.012,0.024,0.008,-1.594,0.0139999999999999,-0.0969999999999999,100.0,89.1,normal,D2
23,39.75,88.0,40.522034000000005,-3.412841,-0.015,0.003,-0.01,-0.008,-1.592,0.022,-0.093,100.0,89.7,normal,D2
24,40.75,89.7,40.522213,-3.413014,-0.036,-0.004,-0.016,0.0069999999999999,-1.6030000000000002,0.0289999999999999,-0.0819999999999999,100.0,89.7,normal,D2
25,41.74,91.7,40.522408,-3.413188,0.002,-0.054,0.027,0.018,-1.611,0.0289999999999999,-0.063,100.0,91.7,normal,D2
26,42.73,91.4,40.522591,-3.413359,0.0069999999999999,-0.03,-0.0139999999999999,-0.004,-1.614,0.04,-0.03,100.0,93.2,normal,D2
27,43.77,93.2,40.522747,-3.413555,-0.048,0.012,-0.002,-0.003,-1.612,0.006,-0.015,100.0,93.2,normal,D2
28,44.74,93.4,40.522934,-3.413749,-0.0289999999999999,-0.027,0.006,-0.002,-1.612,0.011,0.016,100.0,93.2,normal,D2
29,45.74,94.0,40.523109000000005,-3.413952,0.045,0.026,-0.001,-0.006,-1.6,0.006,0.051,100.0,94.0,normal,D2
30,46.75,95.2,40.523281,-3.414165,-0.114,0.01,-0.002,-0.017,-1.598,0.024,0.092,100.0,95.2,normal,D2
31,47.74,96.7,40.523464,-3.414392,0.042,-0.016,-0.027,-0.034,-1.581,0.042,0.14,100.0,96.7,normal,D2
32,48.8,94.0,40.523621,-3.414627,-0.008,0.027,0.008,-0.017,-1.551,0.017,0.176,100.0,96.7,normal,D2
33,49.74,92.5,40.523766,-3.414858,0.046,0.004,-0.0,-0.017,-1.528,0.01,0.201,90.0,92.5,normal,D2
34,50.75,89.1,40.523907,-3.4150940000000003,-0.03,-0.017,-0.012,-0.0139999999999999,-1.515,0.005,0.231,90.0,89.1,normal,D2
35,51.75,87.2,40.524036,-3.4153290000000003,-0.002,0.009,-0.033,-0.0139999999999999,-1.505,0.004,0.262,90.0,87.2,normal,D2
36,52.74,86.1,40.524155,-3.4155620000000004,0.017,0.008,-0.016,-0.005,-1.503,0.005,0.286,90.0,86.1,normal,D2
37,53.74,84.1,40.524269,-3.41581,-0.021,0.025,0.013,0.001,-1.497,-0.002,0.31,90.0,84.1,normal,D2
38,54.79,82.6,40.524376,-3.41605,0.0139999999999999,0.0,0.045,0.04,-1.516,-0.017,0.32,90.0,82.1,normal,D2
39,55.77,82.1,40.524475,-3.416282,0.015,-0.024,0.035,0.0409999999999999,-1.548,-0.026,0.3279999999999999,90.0,82.1,normal,D2
40,56.73,81.6,40.524574,-3.416522,0.002,-0.001,-0.018,-0.003,-1.5590000000000002,-0.006,0.353,100.0,83.6,normal,D2
41,57.76,83.6,40.524654,-3.416768,0.04,-0.045,-0.026,-0.009,-1.546,0.023,0.387,100.0,83.6,normal,D2
42,58.74,83.3,40.524731,-3.4170260000000003,-0.0139999999999999,0.0289999999999999,0.03,0.02,-1.5519999999999998,0.0139999999999999,0.412,100.0,84.5,normal,D2
43,59.75,84.5,40.524796,-3.417296,0.005,0.05,0.017,0.017,-1.5619999999999998,-0.006,0.4039999999999999,100.0,84.5,normal,D2
44,60.75,86.9,40.524853,-3.417555,-0.0139999999999999,-0.024,0.042,0.036,-1.584,-0.012,0.4029999999999999,100.0,89.6,normal,D2
45,61.74,89.6,40.524925,-3.417831,-0.001,0.008,-0.018,-0.001,-1.594,0.006,0.405,100.0,89.6,normal,D2
46,62.75,92.5,40.524979,-3.418113,-0.017,0.026,-0.013,-0.025,-1.585,0.006,0.396,100.0,89.6,normal,D2
47,63.75,93.2,40.525047,-3.418401,-0.0069999999999999,0.008,-0.032,-0.0279999999999999,-1.556,0.01,0.376,80.0,94.6,normal,D2
48,64.73,94.6,40.525116,-3.418695,-0.011,-0.018,-0.015,-0.0139999999999999,-1.544,0.006,0.363,80.0,94.6,normal,D2
49,65.75,95.8,40.525181,-3.418991000000001,-0.037,0.025,-0.001,-0.013,-1.527,0.011,0.335,80.0,93.5,normal,D2
50,66.75,93.5,40.525249,-3.419288,-0.016,0.027,0.017,0.017,-1.521,0.001,0.299,80.0,93.5,normal,D2
51,67.76,93.3,40.525322,-3.4195800000000003,-0.091,0.036,0.052,0.019,-1.544,-0.006,0.254,80.0,93.3,normal,D2
52,68.74,94.1,40.525391,-3.41986,-0.071,0.009,0.006,-0.005,-1.5419999999999998,-0.005,0.212,80.0,94.1,normal,D2
53,69.81,93.8,40.525471,-3.420149,-0.065,0.002,-0.004,-0.026,-1.5219999999999998,-0.02,0.154,80.0,94.1,normal,D2
54,70.73,93.5,40.525555,-3.420452,0.023,-0.023,-0.004,-0.013,-1.509,-0.0139999999999999,0.115,80.0,92.0,normal,D2
55,71.74,92.0,40.525654,-3.420718,-0.033,-0.025,-0.001,-0.024,-1.5119999999999998,-0.022,0.077,80.0,92.0,normal,D2
56,72.74,91.3,40.525757,-3.4209940000000003,0.034,0.043,0.013,0.022,-1.519,-0.04,0.027,80.0,92.0,normal,D2
57,73.75,91.8,40.52586,-3.4212519999999995,-0.016,0.048,0.022,0.023,-1.55,-0.059,-0.03,100.0,91.8,normal,D2
58,74.76,92.9,40.525982,-3.421513,-0.004,0.01,0.033,0.018,-1.5730000000000002,-0.072,-0.093,100.0,94.1,normal,D2
59,75.76,94.1,40.526108,-3.4217480000000005,-0.021,-0.01,-0.024,-0.0289999999999999,-1.571,-0.074,-0.149,100.0,94.1,normal,D2
60,76.74,93.4,40.526249,-3.421986,-0.017,-0.0139999999999999,-0.002,-0.02,-1.561,-0.062,-0.195,90.0,94.6,normal,D2
61,77.76,94.6,40.526398,-3.422222,-0.009,-0.038,-0.022,-0.022,-1.5490000000000002,-0.0559999999999999,-0.237,90.0,94.6,normal,D2
62,78.79,96.0,40.526573,-3.42245,-0.008,-0.002,-0.037,-0.031,-1.528,-0.061,-0.286,90.0,94.6,normal,D2
63,79.79,95.8,40.526741,-3.422674,-0.004,-0.017,-0.02,-0.01,-1.514,-0.062,-0.3279999999999999,90.0,94.5,normal,D2
64,80.78,94.5,40.526917,-3.422881,-0.019,-0.0289999999999999,0.004,0.005,-1.518,-0.05,-0.362,90.0,94.5,normal,D2
65,81.74,93.3,40.527096,-3.423076,0.0289999999999999,0.002,0.012,0.0139999999999999,-1.538,-0.054,-0.4029999999999999,90.0,93.7,normal,D2
66,82.73,93.7,40.52729,-3.423254,-0.039,-0.027,-0.018,0.0,-1.547,-0.066,-0.451,90.0,93.7,normal,D2
67,83.76,95.3,40.527489,-3.423434,-0.0139999999999999,0.006,0.006,0.006,-1.568,-0.057,-0.485,90.0,93.7,normal,D2
68,84.77,96.9,40.527702000000005,-3.4236,0.025,-0.069,0.006,0.0069999999999999,-1.565,-0.065,-0.519,90.0,93.7,normal,D2
69,85.73,98.3,40.52792,-3.4237580000000003,-0.016,-0.077,-0.036,-0.032,-1.56,-0.039,-0.525,90.0,93.7,normal,D2
70,86.76,98.8,40.528141,-3.423922,-0.018,-0.031,-0.003,-0.0139999999999999,-1.551,-0.035,-0.525,90.0,93.7,normal,D2
71,87.75,98.9,40.528366,-3.424085,0.025,-0.018,-0.008,0.002,-1.551,-0.049,-0.532,90.0,95.7,normal,D2
72,88.76,99.5,40.528591,-3.42423,0.027,-0.023,-0.037,-0.033,-1.526,-0.042,-0.53,90.0,95.7,normal,D2
73,89.74,98.4,40.52882,-3.4243650000000003,0.004,-0.088,-0.004,-0.01,-1.507,0.009,-0.496,90.0,95.7,normal,D2
74,90.77,96.9,40.529037,-3.4245050000000004,-0.019,0.019,0.004,0.008,-1.496,0.006,-0.466,90.0,95.7,normal,D2
75,91.73,95.5,40.529251,-3.424652,-0.012,-0.024,0.047,0.042,-1.504,-0.015,-0.446,90.0,95.7,normal,D2
76,92.73,95.7,40.529465,-3.424799,0.1939999999999999,-0.015,0.047,0.084,-1.519,0.001,-0.413,90.0,95.7,normal,D2
77,93.78,96.0,40.529675,-3.42495,-0.049,0.009,-0.0069999999999999,0.013,-1.5530000000000002,0.001,-0.3829999999999999,90.0,97.5,normal,D2
78,94.73,97.5,40.529884,-3.4251120000000004,-0.002,-0.019,0.018,0.005,-1.555,0.01,-0.353,90.0,97.5,normal,D2
79,95.74,98.6,40.530083000000005,-3.425273,0.0579999999999999,-0.034,-0.013,0.002,-1.551,0.008,-0.309,90.0,100.3,normal,D2
80,96.73,100.3,40.530285,-3.425451,0.091,-0.044,-0.0559999999999999,-0.037,-1.534,0.015,-0.273,90.0,100.3,normal,D2
81,97.75,101.3,40.530502,-3.425645,-0.026,-0.02,-0.051,-0.034,-1.508,0.019,-0.2269999999999999,90.0,101.3,normal,D2
82,98.73,97.2,40.530693,-3.4258330000000004,-0.102,0.005,0.003,-0.021,-1.51,0.0279999999999999,-0.191,90.0,101.3,normal,D2
83,99.73,95.5,40.530884,-3.4260300000000004,0.001,0.05,0.025,0.005,-1.5119999999999998,0.01,-0.161,90.0,101.3,normal,D2
84,100.74,94.7,40.531055,-3.426232,-0.026,0.004,0.042,0.039,-1.546,0.006,-0.13,90.0,101.3,normal,D2
85,101.77,92.6,40.531231,-3.426431,-0.035,-0.021,-0.004,0.008,-1.571,0.015,-0.095,90.0,100.7,normal,D2
86,102.73,97.5,40.531406,-3.426656,0.11,-0.037,-0.0559999999999999,-0.008,-1.587,0.016,-0.067,90.0,100.7,normal,D2
87,103.74,98.0,40.531567,-3.426887,-0.045,-0.002,0.02,0.006,-1.5930000000000002,0.018,-0.037,90.0,100.7,normal,D2
88,104.78,99.2,40.531742,-3.4271260000000003,-0.039,-0.003,0.0,-0.015,-1.597,0.012,-0.009,90.0,100.7,normal,D2
89,105.77,100.7,40.53191,-3.427379,-0.035,0.008,-0.001,-0.006,-1.588,0.019,0.023,90.0,100.7,normal,D2
90,106.74,99.6,40.532047,-3.427625,-0.037,0.005,-0.03,-0.021,-1.592,0.023,0.047,90.0,100.7,normal,D2
91,107.74,99.6,40.5322,-3.427883,-0.02,0.045,-0.011,-0.006,-1.596,-0.003,0.063,90.0,100.7,normal,D2
92,108.75,100.1,40.532349,-3.428152,-0.027,0.0,-0.001,0.001,-1.6030000000000002,0.006,0.079,90.0,100.3,normal,D2
93,109.74,99.3,40.532497,-3.428417,-0.009,-0.0139999999999999,0.02,0.006,-1.61,0.0279999999999999,0.111,90.0,100.3,normal,D2
94,110.77,101.8,40.532639,-3.428717,-0.0069999999999999,0.023,-0.022,-0.021,-1.607,0.032,0.142,90.0,100.3,normal,D2
95,111.74,100.3,40.532772,-3.428985,0.026,0.013,-0.02,-0.0,-1.599,0.021,0.165,90.0,100.3,normal,D2
96,112.73,100.2,40.53289,-3.4292769999999995,-0.001,0.024,-0.024,-0.0139999999999999,-1.599,0.02,0.19,90.0,100.3,normal,D2
97,113.77,100.1,40.532997,-3.4295660000000003,-0.0069999999999999,0.017,-0.024,-0.02,-1.596,0.011,0.207,90.0,100.1,normal,D2
98,114.75,100.1,40.533104,-3.4298610000000003,0.011,0.001,-0.0579999999999999,-0.048,-1.5659999999999998,0.013,0.2269999999999999,90.0,100.1,normal,D2
99,115.75,97.3,40.533199,-3.430159,0.009,0.0,-0.032,-0.032,-1.527,0.006,0.242,90.0,93.6,normal,D2
100,116.79,93.6,40.533287,-3.430444,0.013,0.001,0.0279999999999999,0.023,-1.526,0.01,0.261,90.0,93.6,normal,D2
101,117.74,90.4,40.53336,-3.4307230000000004,-0.039,-0.008,0.052,0.045,-1.554,0.012,0.2739999999999999,90.0,93.6,normal,D2
102,118.75,91.3,40.533432,-3.4310050000000003,0.0069999999999999,0.02,0.034,0.036,-1.579,-0.002,0.285,90.0,91.4,normal,D2
103,119.78,91.4,40.533493,-3.431288,0.012,-0.015,-0.018,0.003,-1.582,-0.002,0.297,90.0,91.4,normal,D2
104,120.75,89.7,40.533562,-3.431557,-0.03,-0.005,0.0069999999999999,-0.005,-1.581,0.0069999999999999,0.31,90.0,91.4,normal,D2
105,121.79,89.8,40.533615000000005,-3.431849,-0.018,0.0139999999999999,-0.01,0.015,-1.591,0.003,0.3229999999999999,90.0,89.8,normal,D2
106,122.78,90.2,40.533669,-3.4321269999999995,-0.019,0.004,-0.0289999999999999,-0.021,-1.5830000000000002,0.003,0.3329999999999999,90.0,89.8,normal,D2
107,123.76,89.2,40.53371,-3.432421,0.033,-0.006,0.0279999999999999,0.019,-1.5830000000000002,0.008,0.341,90.0,89.2,normal,D2
108,124.78,88.0,40.533749,-3.432684,-0.01,-0.011,0.024,0.01,-1.602,0.003,0.347,90.0,88.0,normal,D2
109,125.75,89.6,40.533775,-3.432975,0.019,0.027,-0.033,-0.016,-1.601,0.002,0.355,90.0,88.0,normal,D2
110,126.75,89.4,40.533798,-3.433267,0.003,0.016,-0.005,-0.01,-1.591,0.004,0.363,90.0,88.0,normal,D2
111,127.77,89.2,40.533813,-3.433556,0.021,-0.017,-0.004,-0.002,-1.589,0.004,0.367,90.0,88.0,normal,D2
112,128.8,89.8,40.533825,-3.4338550000000003,-0.026,0.015,-0.018,-0.012,-1.58,-0.008,0.359,90.0,87.5,normal,D2
113,129.73,88.5,40.533836,-3.434132,-0.0139999999999999,0.021,0.02,0.003,-1.574,-0.009,0.346,90.0,87.5,normal,D2
114,130.75,88.1,40.533840000000005,-3.434426,0.018,-0.024,0.023,0.022,-1.584,0.003,0.341,90.0,87.5,normal,D2
115,131.75,87.4,40.533844,-3.434718,0.001,0.0289999999999999,-0.0,0.02,-1.595,0.0,0.33,90.0,87.5,normal,D2
116,132.8,87.5,40.533848,-3.4350110000000003,0.0069999999999999,0.005,-0.0069999999999999,0.003,-1.601,0.0069999999999999,0.317,90.0,87.5,normal,D2
117,133.75,88.8,40.533855,-3.435306,-0.042,0.025,-0.0069999999999999,-0.008,-1.602,0.005,0.299,90.0,88.8,normal,D2
118,134.74,88.6,40.533859,-3.435597,-0.019,-0.0069999999999999,-0.022,-0.02,-1.6,0.005,0.2789999999999999,90.0,88.8,normal,D2
119,135.77,87.3,40.533859,-3.435889,-0.038,-0.05,0.006,-0.004,-1.596,0.008,0.258,90.0,87.3,normal,D2
120,136.75,88.1,40.533863,-3.436186,-0.022,0.006,-0.004,-0.002,-1.594,0.016,0.249,90.0,87.3,normal,D2
121,137.77,88.0,40.533863,-3.436475,-0.0139999999999999,0.003,-0.004,-0.0139999999999999,-1.586,0.002,0.2269999999999999,90.0,86.8,normal,D2
122,138.75,86.8,40.533855,-3.436772,0.018,0.001,0.005,0.003,-1.587,0.003,0.213,90.0,86.8,normal,D2
123,139.76,86.8,40.533863,-3.437068,-0.02,-0.015,0.027,0.008,-1.59,0.003,0.1989999999999999,90.0,86.8,normal,D2
124,140.73,87.3,40.533863,-3.437343,-0.011,-0.0289999999999999,0.016,0.0069999999999999,-1.591,0.006,0.1889999999999999,90.0,86.8,normal,D2
125,141.74,86.9,40.533863,-3.437619,-0.023,-0.009,0.006,-0.002,-1.588,0.013,0.183,90.0,86.8,normal,D2
126,142.76,86.9,40.533867,-3.4379089999999994,-0.048,0.009,-0.011,0.004,-1.586,-0.0069999999999999,0.1689999999999999,90.0,86.8,normal,D2
127,143.77,86.4,40.533863,-3.438192,0.0139999999999999,-0.031,0.009,0.015,-1.59,0.004,0.1639999999999999,90.0,86.8,normal,D2
128,144.77,86.7,40.533863,-3.438479,0.0139999999999999,-0.006,0.011,0.027,-1.599,0.011,0.156,90.0,86.8,normal,D2
129,145.76,87.3,40.533859,-3.438761,0.022,0.01,0.042,0.027,-1.611,0.01,0.152,90.0,86.8,normal,D2
130,146.75,89.5,40.533852,-3.439054,-0.015,0.004,-0.016,-0.005,-1.61,0.005,0.144,90.0,86.8,normal,D2
131,147.78,91.0,40.533844,-3.439353,-0.033,-0.008,-0.024,-0.005,-1.604,0.009,0.138,90.0,86.8,normal,D2
132,148.75,91.5,40.533840000000005,-3.439659,-0.003,-0.016,-0.021,-0.008,-1.5930000000000002,-0.0,0.128,90.0,86.8,normal,D2
133,149.75,91.5,40.533840000000005,-3.4399589999999995,-0.003,-0.031,-0.006,0.001,-1.586,0.016,0.129,90.0,86.8,normal,D2
134,150.74,90.7,40.533825,-3.440265,-0.015,0.024,0.002,0.003,-1.589,0.0069999999999999,0.124,90.0,99.9,normal,D2
135,151.78,92.7,40.533821,-3.440577,-0.0,-0.019,0.003,-0.004,-1.588,-0.001,0.1169999999999999,90.0,99.9,normal,D2
136,152.73,94.9,40.533821,-3.440882,-0.022,0.031,0.0069999999999999,0.003,-1.5930000000000002,0.002,0.111,90.0,99.9,normal,D2
137,153.75,97.5,40.533825,-3.441204,0.031,-0.042,0.004,0.004,-1.588,0.003,0.108,90.0,99.9,normal,D2
138,154.73,98.0,40.533825,-3.441525,-0.002,-0.0139999999999999,-0.011,-0.009,-1.577,0.0069999999999999,0.106,90.0,99.9,normal,D2
139,155.73,97.5,40.533825,-3.441844,0.0279999999999999,-0.0139999999999999,-0.053,-0.036,-1.558,0.011,0.106,90.0,99.9,normal,D2
140,156.73,98.3,40.533821,-3.442174,0.032,0.0289999999999999,-0.0279999999999999,-0.019,-1.5419999999999998,0.004,0.1009999999999999,90.0,99.9,normal,D2
141,157.75,98.5,40.533817,-3.442504,-0.012,-0.003,0.012,0.003,-1.539,0.011,0.1,90.0,99.9,normal,D2
142,158.73,98.5,40.533821,-3.4428339999999995,0.021,-0.003,-0.01,0.004,-1.5519999999999998,0.019,0.1009999999999999,90.0,99.9,normal,D2
143,159.74,99.0,40.533821,-3.443165,0.0069999999999999,0.043,0.005,0.01,-1.555,0.017,0.104,90.0,99.9,normal,D2
144,160.75,99.9,40.533817,-3.443496,-0.004,-0.02,-0.002,-0.0,-1.554,0.001,0.1,90.0,99.9,normal,D2
145,161.74,99.9,40.533813,-3.443822,-0.039,-0.025,-0.01,-0.006,-1.54,0.0069999999999999,0.1009999999999999,90.0,99.9,normal,D2
146,162.74,100.0,40.53381,-3.4441550000000003,-0.021,-0.015,-0.021,-0.003,-1.538,0.009,0.102,90.0,99.9,normal,D2
147,163.74,100.6,40.53381,-3.444489,0.005,-0.009,-0.017,-0.0139999999999999,-1.5219999999999998,0.003,0.1009999999999999,90.0,100.6,normal,D2
148,164.74,100.3,40.53381,-3.444812,-0.037,0.004,-0.019,-0.016,-1.517,0.0069999999999999,0.0969999999999999,90.0,100.6,normal,D2
149,165.74,101.0,40.533802,-3.445142,0.027,-0.031,0.0409999999999999,0.022,-1.526,0.0069999999999999,0.096,90.0,99.3,normal,D2
150,166.75,99.3,40.533798,-3.445466,-0.011,-0.016,0.016,0.011,-1.54,0.005,0.098,90.0,99.3,normal,D2
151,167.74,100.0,40.533794,-3.445799,-0.065,-0.034,0.012,-0.005,-1.557,-0.002,0.098,90.0,100.0,normal,D2
152,168.78,101.5,40.533794,-3.446135,0.004,-0.022,-0.008,0.008,-1.5719999999999998,0.006,0.0969999999999999,90.0,101.5,normal,D2
153,169.75,101.8,40.533794,-3.446468,-0.001,-0.0139999999999999,-0.033,-0.026,-1.561,0.012,0.099,90.0,103.1,normal,D2
154,170.76,103.1,40.533798,-3.446814,0.035,-0.019,0.001,-0.0069999999999999,-1.551,0.019,0.102,90.0,103.1,normal,D2
155,171.73,103.4,40.533794,-3.4471510000000003,0.0069999999999999,0.017,-0.032,-0.032,-1.543,0.021,0.104,90.0,103.4,normal,D2
156,172.74,103.2,40.533794,-3.44749,-0.043,-0.002,-0.0409999999999999,-0.042,-1.517,0.015,0.102,90.0,102.8,normal,D2
157,173.77,102.8,40.533794,-3.447827,-0.016,-0.015,-0.001,-0.015,-1.503,0.015,0.1009999999999999,90.0,102.8,normal,D2
158,174.74,101.3,40.533791,-3.4481580000000003,-0.001,-0.015,0.003,-0.003,-1.5019999999999998,0.003,0.1009999999999999,90.0,101.3,normal,D2
159,175.77,100.0,40.533787,-3.4484790000000003,-0.032,-0.035,-0.024,-0.011,-1.493,0.012,0.102,90.0,100.0,normal,D2
160,176.83,98.8,40.533787,-3.448796,-0.024,-0.008,0.017,0.011,-1.501,0.017,0.102,90.0,98.8,normal,D2
161,177.74,97.7,40.533783,-3.449114,-0.005,-0.0139999999999999,0.022,0.033,-1.518,0.011,0.103,90.0,97.7,normal,D2
162,178.77,97.6,40.533779,-3.449431,-0.0289999999999999,0.038,0.023,0.023,-1.53,0.011,0.102,90.0,98.1,normal,D2
163,179.79,98.1,40.533775,-3.449755,-0.015,-0.013,-0.034,-0.013,-1.531,0.0,0.099,90.0,98.1,normal,D2
164,180.75,98.8,40.533779,-3.450078,0.025,-0.0069999999999999,-0.0279999999999999,-0.022,-1.513,0.002,0.1,90.0,98.8,normal,D2
165,181.79,98.1,40.533775,-3.4504010000000003,0.003,0.005,-0.016,-0.01,-1.506,0.004,0.1009999999999999,90.0,98.8,normal,D2
166,182.75,97.0,40.533775,-3.450714,0.012,-0.009,-0.002,0.006,-1.4980000000000002,0.006,0.102,90.0,97.0,normal,D2
167,183.75,95.8,40.533772,-3.451026,-0.008,-0.019,0.016,-0.001,-1.494,0.012,0.1009999999999999,90.0,97.0,normal,D2
168,184.75,94.8,40.533775,-3.451338,0.005,-0.008,0.009,0.019,-1.506,0.0139999999999999,0.102,90.0,94.8,normal,D2
169,185.75,93.3,40.533772,-3.451639,0.001,-0.009,0.018,0.012,-1.523,0.0139999999999999,0.104,90.0,94.8,normal,D2
170,186.77,93.5,40.533768,-3.451947,-0.013,0.015,-0.038,-0.02,-1.53,0.0069999999999999,0.1009999999999999,90.0,93.5,normal,D2
171,187.75,93.9,40.533764,-3.452257,-0.033,0.002,-0.0139999999999999,-0.0139999999999999,-1.511,0.006,0.099,90.0,93.5,normal,D2
172,188.73,93.0,40.533764,-3.452563,-0.018,0.001,0.019,0.01,-1.519,0.013,0.102,90.0,92.3,normal,D2
173,189.76,92.3,40.53376,-3.452862,-0.017,0.01,0.048,0.033,-1.534,0.013,0.1009999999999999,90.0,92.3,normal,D2
174,190.75,92.6,40.53376,-3.453161,-0.037,0.013,-0.038,-0.0409999999999999,-1.525,0.012,0.099,90.0,92.3,normal,D2
175,191.75,93.1,40.53376,-3.453468,-0.0,-0.015,-0.0069999999999999,-0.012,-1.511,0.0139999999999999,0.099,90.0,91.8,normal,D2
176,192.75,91.8,40.53376,-3.453765,-0.011,-0.005,0.018,0.01,-1.519,0.022,0.1009999999999999,90.0,91.8,normal,D2
177,193.75,91.4,40.533756,-3.4540620000000004,-0.026,-0.021,0.025,0.0289999999999999,-1.5319999999999998,0.019,0.105,90.0,91.8,normal,D2
178,194.76,91.4,40.533749,-3.454363,-0.02,-0.003,-0.022,-0.016,-1.531,0.023,0.106,90.0,91.5,normal,D2
179,195.73,91.6,40.533741,-3.454664,-0.001,0.017,-0.001,0.004,-1.528,0.02,0.104,90.0,91.5,normal,D2
180,196.76,91.5,40.533737,-3.454962,-0.023,0.016,-0.01,-0.015,-1.514,0.018,0.103,90.0,91.5,normal,D2
181,197.79,90.6,40.533737,-3.455253,-0.02,0.003,0.006,0.021,-1.521,0.006,0.103,90.0,91.5,normal,D2
182,198.76,90.0,40.533737,-3.455546,-0.005,-0.002,0.013,0.023,-1.541,-0.006,0.096,90.0,91.5,normal,D2
183,199.82,90.6,40.533737,-3.455849,-0.048,-0.052,-0.033,-0.015,-1.548,0.004,0.09,90.0,91.5,normal,D2
184,200.76,91.5,40.533737,-3.456149,0.0069999999999999,-0.023,-0.011,-0.011,-1.5319999999999998,0.013,0.094,90.0,91.5,normal,D2
185,201.77,91.2,40.533737,-3.4564470000000003,-0.021,-0.0069999999999999,-0.011,-0.003,-1.527,0.016,0.0969999999999999,90.0,91.5,normal,D2
186,202.77,90.5,40.533733000000005,-3.456744,0.004,-0.003,-0.025,-0.011,-1.521,0.018,0.099,90.0,90.7,normal,D2
187,203.73,89.8,40.533733000000005,-3.457044,-0.018,0.004,0.02,0.013,-1.521,0.017,0.099,90.0,90.7,normal,D2
